Date,Brand,Type,Publisher,Product,Direct to retailer link,Status,Commission,Payment
11/13/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Dad V-Neck Sweater | Women's Tops | Abercrombie.com","https://rstyle.me/+0u3tqMPZZwXKy5FIhVC6Sg","Open","$6.25",""
11/13/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","-$8.40",""
11/13/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","-$9.45",""
11/13/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","$8.40",""
11/13/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","$9.45",""
11/13/25,"Amazon (US)","Sale commission","Nicki Entenmann","","","Open","$1.18",""
11/13/25,"Amazon (US)","Sale commission","Nicki Entenmann","","","Open","$4.47",""
11/12/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Curve Love High Rise Loose Jean","https://rstyle.me/+AbYXU2C8dZEDzqEwji_7kg","Open","$10.50",""
11/12/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Off-The-Shoulder Midi Sweater Dress | Women's Clearance | Abercrombie.com","https://rstyle.me/+1dVDirWxvlnMadXYpuzrVg","Open","$2.67",""
11/12/25,"QVC","Sale commission","Nicki Entenmann","Shark FlexStyle Multi-Styler & Dryer with Diffuser + Storage Case - QVC.com","https://rstyle.me/+xAg7X53P9rQg_VLAgvYBkA","Open","$5.60",""
11/12/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$9.60",""
11/12/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$12.39",""
11/12/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$7.14",""
11/12/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Low Rise 90s Relaxed Jean | Women's Clearance | Abercrombie.com","https://rstyle.me/+NNGbZX6yImrXmj7TveqiIg","Open","$7.88",""
11/12/25,"Nordstrom","Sale commission","Nicki Entenmann","New Balance Kids' 9060 Sneaker | Nordstrom","https://rstyle.me/+QHmWKcZ4DMX1n0KS4Jc1aA","Open","$2.10",""
11/12/25,"Nordstrom","Sale commission","Nicki Entenmann","New Balance Kids' 9060 Sneaker | Nordstrom","https://rstyle.me/+QHmWKcZ4DMX1n0KS4Jc1aA","Open","$3.01",""
11/12/25,"Lululemon (US)","Sale commission","Nicki Entenmann","Wunder Train High-Rise Tight 25\" | Women's Leggings/Tights | lululemon","https://rstyle.me/+fxf9PKmn2_zhYMH5Lg_9Wg","Open","$16.38",""
11/12/25,"Amazon (US)","Sale commission","Nicki Entenmann","","","Open","$6.83",""
11/12/25,"Amazon (US)","Sale commission","Nicki Entenmann","","","Open","$1.53",""
11/11/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+VZxqkjCbw5VTfojj6L_YBw","Open","$10.19",""
11/11/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's Low Rise 90s Relaxed Jean | Women's Clearance | Abercrombie.com","https://rstyle.me/+NNGbZX6yImrXmj7TveqiIg","Open","-$7.09",""
11/11/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Low Rise 90s Relaxed Jean | Women's Clearance | Abercrombie.com","https://rstyle.me/+NNGbZX6yImrXmj7TveqiIg","Open","$7.09",""
11/11/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Low Rise 90s Relaxed Jean | Women's Clearance | Abercrombie.com","https://rstyle.me/+NNGbZX6yImrXmj7TveqiIg","Open","$7.88",""
11/11/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Curve Love High Rise 90s Relaxed Jean","https://rstyle.me/+SsRNaBTcdXGstPpPhKOd9Q","Open","$9.45",""
11/11/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Curve Love High Rise 90s Relaxed Jean","https://rstyle.me/+SsRNaBTcdXGstPpPhKOd9Q","Open","$6.30",""
11/11/25,"Lululemon (US)","Sale commission","Nicki Entenmann","Wunder Train High-Rise Tight 25\" | Women's Leggings/Tights | lululemon","https://rstyle.me/+fxf9PKmn2_zhYMH5Lg_9Wg","Open","$1.47",""
11/11/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Low Rise 90s Relaxed Jean | Women's Clearance | Abercrombie.com","https://rstyle.me/+NNGbZX6yImrXmj7TveqiIg","Open","$7.88",""
11/11/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Low Rise 90s Relaxed Jean | Women's Clearance | Abercrombie.com","https://rstyle.me/+NNGbZX6yImrXmj7TveqiIg","Open","$2.21",""
11/11/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","$10.50",""
11/11/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's Curve Love Mid Rise Bootcut Jean | Women's Clearance | Abercrombie.com","https://rstyle.me/+h_l9Kra5g4DPriMc06D40A","Open","-$6.92",""
11/11/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's Curve Love Mid Rise Bootcut Jean | Women's Clearance | Abercrombie.com","https://rstyle.me/+h_l9Kra5g4DPriMc06D40A","Open","-$8.20",""
11/11/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's Curve Love Mid Rise Bootcut Jean | Women's Clearance | Abercrombie.com","https://rstyle.me/+h_l9Kra5g4DPriMc06D40A","Open","-$7.18",""
11/11/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's Curve Love Mid Rise Bootcut Jean | Women's Clearance | Abercrombie.com","https://rstyle.me/+h_l9Kra5g4DPriMc06D40A","Open","-$6.92",""
11/11/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's Curve Love Mid Rise Bootcut Jean | Women's Clearance | Abercrombie.com","https://rstyle.me/+h_l9Kra5g4DPriMc06D40A","Open","-$6.92",""
11/11/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Curve Love Mid Rise Bootcut Jean | Women's Clearance | Abercrombie.com","https://rstyle.me/+h_l9Kra5g4DPriMc06D40A","Open","$13.85",""
11/11/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Curve Love Mid Rise Bootcut Jean | Women's Clearance | Abercrombie.com","https://rstyle.me/+h_l9Kra5g4DPriMc06D40A","Open","$7.18",""
11/11/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Curve Love Mid Rise Bootcut Jean | Women's Clearance | Abercrombie.com","https://rstyle.me/+h_l9Kra5g4DPriMc06D40A","Open","$6.92",""
11/11/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Curve Love Mid Rise Bootcut Jean | Women's Clearance | Abercrombie.com","https://rstyle.me/+h_l9Kra5g4DPriMc06D40A","Open","$8.20",""
11/11/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Curve Love Mid Rise Bootcut Jean | Women's Clearance | Abercrombie.com","https://rstyle.me/+h_l9Kra5g4DPriMc06D40A","Open","$7.69",""
11/11/25,"Amazon (US)","Sale commission","Nicki Entenmann","","","Open","$2.55",""
11/11/25,"Amazon (US)","Sale return","Nicki Entenmann","","","Open","-$3.65",""
11/10/25,"adidas (US)","Sale commission","Nicki Entenmann","Samba OG Shoes","https://rstyle.me/+DiawvcVMH12olWp6aRx2Hw","Open","$10.50",""
11/10/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$11.34",""
11/10/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's High Rise Cropped Straight Jean | Women's Clearance | Abercrombie.com","https://rstyle.me/+Acg9EQi8ydqOXyYEceSe4A","Open","$7.09",""
11/10/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's Curve Love High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+PpwNPJwz1q7zM-F53k6VYw","Open","-$9.45",""
11/10/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's Curve Love High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+PpwNPJwz1q7zM-F53k6VYw","Open","-$9.45",""
11/10/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Curve Love High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+PpwNPJwz1q7zM-F53k6VYw","Open","$9.45",""
11/10/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Curve Love High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+PpwNPJwz1q7zM-F53k6VYw","Open","$9.45",""
11/10/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's Low Rise 90s Relaxed Jean | Women's Clearance | Abercrombie.com","https://rstyle.me/+NNGbZX6yImrXmj7TveqiIg","Open","-$7.09",""
11/10/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Low Rise 90s Relaxed Jean | Women's Clearance | Abercrombie.com","https://rstyle.me/+NNGbZX6yImrXmj7TveqiIg","Open","$7.09",""
11/10/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Low Rise 90s Relaxed Jean | Women's Clearance | Abercrombie.com","https://rstyle.me/+NNGbZX6yImrXmj7TveqiIg","Open","$5.91",""
11/10/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's High Rise Cropped Straight Jean | Women's Clearance | Abercrombie.com","https://rstyle.me/+Acg9EQi8ydqOXyYEceSe4A","Open","$7.35",""
11/10/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's High Rise Cropped Straight Jean | Women's Clearance | Abercrombie.com","https://rstyle.me/+Acg9EQi8ydqOXyYEceSe4A","Open","$4.20",""
11/10/25,"SOMA","Sale commission","Nicki Entenmann","Wireless Bra | Soma","https://rstyle.me/+I7dF2eVmIH1GUHIwRqudWQ","Open","$3.00",""
11/10/25,"SOMA","Sale commission","Nicki Entenmann","Wireless Bra | Soma","https://rstyle.me/+I7dF2eVmIH1GUHIwRqudWQ","Open","$2.84",""
11/10/25,"SOMA","Sale commission","Nicki Entenmann","Wireless Bra | Soma","https://rstyle.me/+I7dF2eVmIH1GUHIwRqudWQ","Open","$3.00",""
11/10/25,"SOMA","Sale commission","Nicki Entenmann","Wireless Bra | Soma","https://rstyle.me/+I7dF2eVmIH1GUHIwRqudWQ","Open","$3.27",""
11/10/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Mid Rise 90s Straight Jean | Women's Clearance | Abercrombie.com","https://rstyle.me/+JmiUaHKu_pe5yUEQHFeBYQ","Open","$3.05",""
11/10/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Mid Rise 90s Straight Jean | Women's Clearance | Abercrombie.com","https://rstyle.me/+JmiUaHKu_pe5yUEQHFeBYQ","Open","$7.09",""
11/10/25,"Lululemon (US)","Sale return","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","-$21.74",""
11/10/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$33.08",""
11/10/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's Curve Love High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+PpwNPJwz1q7zM-F53k6VYw","Open","-$9.45",""
11/10/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's Curve Love High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+PpwNPJwz1q7zM-F53k6VYw","Open","-$9.45",""
11/10/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Curve Love High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+PpwNPJwz1q7zM-F53k6VYw","Open","$9.45",""
11/10/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Curve Love High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+PpwNPJwz1q7zM-F53k6VYw","Open","$9.45",""
11/10/25,"SOMA","Sale commission","Nicki Entenmann","Wireless Bra with Lace | Soma","https://rstyle.me/+Kf_RGMbZ4Hs4wc81eaF6Ig","Open","$3.78",""
11/10/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's Low Rise 90s Relaxed Jean | Women's Clearance | Abercrombie.com","https://rstyle.me/+NNGbZX6yImrXmj7TveqiIg","Open","-$2.76",""
11/10/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Low Rise 90s Relaxed Jean | Women's Clearance | Abercrombie.com","https://rstyle.me/+NNGbZX6yImrXmj7TveqiIg","Open","$2.76",""
11/10/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Low Rise 90s Relaxed Jean | Women's Clearance | Abercrombie.com","https://rstyle.me/+NNGbZX6yImrXmj7TveqiIg","Open","$2.36",""
11/10/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's Off-The-Shoulder Midi Sweater Dress | Women's Clearance | Abercrombie.com","https://rstyle.me/+1dVDirWxvlnMadXYpuzrVg","Open","-$7.09",""
11/10/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's Off-The-Shoulder Midi Sweater Dress | Women's Clearance | Abercrombie.com","https://rstyle.me/+1dVDirWxvlnMadXYpuzrVg","Open","-$7.09",""
11/10/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's Off-The-Shoulder Midi Sweater Dress | Women's Clearance | Abercrombie.com","https://rstyle.me/+1dVDirWxvlnMadXYpuzrVg","Open","-$4.02",""
11/10/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's Off-The-Shoulder Midi Sweater Dress | Women's Clearance | Abercrombie.com","https://rstyle.me/+1dVDirWxvlnMadXYpuzrVg","Open","-$7.88",""
11/10/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Off-The-Shoulder Midi Sweater Dress | Women's Clearance | Abercrombie.com","https://rstyle.me/+1dVDirWxvlnMadXYpuzrVg","Open","$7.09",""
11/10/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Off-The-Shoulder Midi Sweater Dress | Women's Clearance | Abercrombie.com","https://rstyle.me/+1dVDirWxvlnMadXYpuzrVg","Open","$7.09",""
11/10/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Off-The-Shoulder Midi Sweater Dress | Women's Clearance | Abercrombie.com","https://rstyle.me/+1dVDirWxvlnMadXYpuzrVg","Open","$4.02",""
11/10/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Off-The-Shoulder Midi Sweater Dress | Women's Clearance | Abercrombie.com","https://rstyle.me/+1dVDirWxvlnMadXYpuzrVg","Open","$8.67",""
11/10/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Off-The-Shoulder Midi Sweater Dress | Women's Clearance | Abercrombie.com","https://rstyle.me/+1dVDirWxvlnMadXYpuzrVg","Open","$3.57",""
11/10/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Off-The-Shoulder Midi Sweater Dress | Women's Clearance | Abercrombie.com","https://rstyle.me/+1dVDirWxvlnMadXYpuzrVg","Open","$7.09",""
11/10/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Off-The-Shoulder Midi Sweater Dress | Women's Clearance | Abercrombie.com","https://rstyle.me/+1dVDirWxvlnMadXYpuzrVg","Open","$7.09",""
11/10/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Off-The-Shoulder Midi Sweater Dress | Women's Clearance | Abercrombie.com","https://rstyle.me/+1dVDirWxvlnMadXYpuzrVg","Open","$2.23",""
11/10/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Off-The-Shoulder Midi Sweater Dress | Women's Clearance | Abercrombie.com","https://rstyle.me/+1dVDirWxvlnMadXYpuzrVg","Open","$7.88",""
11/10/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Off-The-Shoulder Midi Sweater Dress | Women's Clearance | Abercrombie.com","https://rstyle.me/+1dVDirWxvlnMadXYpuzrVg","Open","$3.12",""
11/10/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+VZxqkjCbw5VTfojj6L_YBw","Open","$5.15",""
11/10/25,"Athleta","Sale commission","Nicki Entenmann","Signature Rib Long Sleeve Henley Top","https://rstyle.me/+unNZkDlrSZtS7ZbhLHIYTQ","Open","$5.41",""
11/10/25,"Athleta","Sale commission","Nicki Entenmann","Signature Rib Long Sleeve Henley Top","https://rstyle.me/+unNZkDlrSZtS7ZbhLHIYTQ","Open","$1.04",""
11/10/25,"New Balance Athletics, Inc.","Sale commission","Nicki Entenmann","New Balance Unisex 9060 Sneakers - Brown/Beige/Blue (Size 6)","https://rstyle.me/+ckblXOMAxX-wYeIfJeTysw","Open","$15.54",""
11/10/25,"New Balance Athletics, Inc.","Sale commission","Nicki Entenmann","New Balance Unisex 9060 Sneakers - Brown/Beige/Blue (Size 6)","https://rstyle.me/+ckblXOMAxX-wYeIfJeTysw","Open","$15.54",""
11/10/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Off-The-Shoulder Midi Sweater Dress | Women's Clearance | Abercrombie.com","https://rstyle.me/+1dVDirWxvlnMadXYpuzrVg","Open","$2.23",""
11/10/25,"Zara US","Sale commission","Nicki Entenmann","PLAID PINAFORE DRESS","https://rstyle.me/+9Msl8QsHN_GYo99iJV8qmw","Open","$9.18",""
11/10/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's Curve Love Low Rise Ultra Loose Jean | Women's Clearance | Abercrombie.com","https://rstyle.me/+yENNp5AjhapBklgmeKuuTA","Open","-$4.20",""
11/10/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Curve Love Low Rise Ultra Loose Jean | Women's Clearance | Abercrombie.com","https://rstyle.me/+yENNp5AjhapBklgmeKuuTA","Open","$4.20",""
11/10/25,"adidas (US)","Sale commission","Nicki Entenmann","Samba OG Shoes","https://rstyle.me/+DiawvcVMH12olWp6aRx2Hw","Open","$14.00",""
11/10/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's A&F Carrie Wool-Blend Trench Coat | Women's Coats & Jackets | Abercrombie.com","https://rstyle.me/+aMmUAof_4u0dChnhZpHsMg","Open","$6.78",""
11/10/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's A&F Carrie Wool-Blend Trench Coat | Women's Coats & Jackets | Abercrombie.com","https://rstyle.me/+aMmUAof_4u0dChnhZpHsMg","Open","$22.30",""
11/10/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's A&F Carrie Wool-Blend Trench Coat | Women's Coats & Jackets | Abercrombie.com","https://rstyle.me/+aMmUAof_4u0dChnhZpHsMg","Open","$8.72",""
11/10/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's Curve Love High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+PpwNPJwz1q7zM-F53k6VYw","Open","-$5.24",""
11/10/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's Curve Love High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+PpwNPJwz1q7zM-F53k6VYw","Open","-$7.09",""
11/10/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's Curve Love High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+PpwNPJwz1q7zM-F53k6VYw","Open","-$7.09",""
11/10/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Curve Love High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+PpwNPJwz1q7zM-F53k6VYw","Open","$5.24",""
11/10/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Curve Love High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+PpwNPJwz1q7zM-F53k6VYw","Open","$7.09",""
11/10/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Curve Love High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+PpwNPJwz1q7zM-F53k6VYw","Open","$7.09",""
11/10/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's Curve Love Mid Rise Bootcut Jean | Women's Clearance | Abercrombie.com","https://rstyle.me/+h_l9Kra5g4DPriMc06D40A","Open","-$5.02",""
11/10/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's Curve Love Mid Rise Bootcut Jean | Women's Clearance | Abercrombie.com","https://rstyle.me/+h_l9Kra5g4DPriMc06D40A","Open","-$6.69",""
11/10/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's Curve Love Mid Rise Bootcut Jean | Women's Clearance | Abercrombie.com","https://rstyle.me/+h_l9Kra5g4DPriMc06D40A","Open","-$5.94",""
